HotelID,Hotel Name,DateTY,DateLY,PropSupTY,PropDemTY,PropRevTY,PropOccTY,PropADRTY,PropRevPARTY,PropSupLY,PropDemLY,PropRevLY,PropOccLY,PropADRLY,PropRevPARLY,CompSupTY,CompDemTY,CompRevTY,CompOccTY,CompADRTY,CompRevPARTY,CompSupLY,CompDemLY,CompRevLY,CompOccLY,CompADRLY,CompRevPARLY
4763,AC Hotels by Marriott Washington DC Convention Center,2022-05-22,2021-05-23,234,183,42536,78.205%,232.4371585,181.7777778,234,143,14982,61.111%,104.7692308,64.02564103,1311,989,231999,75.439%,234.5793731,176.9633867,1311,677,71519,51.640%,105.6410635,54.55301297
4763,AC Hotels by Marriott Washington DC Convention Center,2022-05-23,2021-05-24,234,228,70690,97.436%,310.0438596,302.0940171,234,112,11946,47.863%,106.6607143,51.05128205,1311,1150,319247,87.719%,277.606087,243.5141114,1311,528,55124,40.275%,104.4015152,42.04729214
4763,AC Hotels by Marriott Washington DC Convention Center,2022-05-24,2021-05-25,234,220,66156,94.017%,300.7090909,282.7179487,234,99,10733,42.308%,108.4141414,45.86752137,1311,1093,293115,83.371%,268.1747484,223.5812357,1311,496,54884,37.834%,110.6532258,41.86422578
4763,AC Hotels by Marriott Washington DC Convention Center,2022-05-25,2021-05-26,234,195,47063,83.333%,241.3487179,201.1239316,234,112,11868,47.863%,105.9642857,50.71794872,1311,815,195386,62.166%,239.7374233,149.0358505,1311,480,53515,36.613%,111.4895833,40.81998474
4763,AC Hotels by Marriott Washington DC Convention Center,2022-05-26,2021-05-27,234,140,28358,59.829%,202.5571429,121.1880342,234,112,11100,47.863%,99.10714286,47.43589744,1311,761,148670,58.047%,195.3613666,113.4019832,1311,571,62268,43.555%,109.0507881,47.49656751
4763,AC Hotels by Marriott Washington DC Convention Center,2022-05-27,2021-05-28,234,206,45898,88.034%,222.8058252,196.1452991,234,172,19729,73.504%,114.7034884,84.31196581,1311,1022,206405,77.956%,201.9618395,157.4408848,1311,885,108784,67.506%,122.919774,82.97787948
4763,AC Hotels by Marriott Washington DC Convention Center,2022-05-28,2021-05-29,234,225,57149,96.154%,253.9955556,244.2264957,234,215,26503,91.880%,123.2697674,113.2606838,1311,1190,255969,90.770%,215.1,195.2471396,1311,1139,154415,86.880%,135.570676,117.7841342
4763,AC Hotels by Marriott Washington DC Convention Center,2022-05-29,2021-05-30,234,187,29599,79.915%,158.2834225,126.491453,234,167,19061,71.368%,114.1377246,81.45726496,1311,1024,174710,78.108%,170.6152344,133.2646834,1311,942,105939,71.854%,112.4617834,80.80778032
4763,AC Hotels by Marriott Washington DC Convention Center,2022-05-30,2021-05-31,234,105,14358,44.872%,136.7428571,61.35897436,234,101,10106,43.162%,100.0594059,43.18803419,1311,627,98965,47.826%,157.8389155,75.48817696,1311,502,54285,38.291%,108.1374502,41.40732265
4763,AC Hotels by Marriott Washington DC Convention Center,2022-05-31,2021-06-01,234,122,20904,52.137%,171.3442623,89.33333333,234,86,8876,36.752%,103.2093023,37.93162393,1311,777,143566,59.268%,184.7696268,109.5087719,1311,413,46747,31.503%,113.188862,35.65751335
4763,AC Hotels by Marriott Washington DC Convention Center,2022-06-01,2021-06-02,234,169,31045,72.222%,183.6982249,132.6709402,234,81,8420,34.615%,103.9506173,35.98290598,1311,836,164249,63.768%,196.4700957,125.2852784,1311,454,48715,34.630%,107.3017621,37.15865751
4763,AC Hotels by Marriott Washington DC Convention Center,2022-06-02,2021-06-03,234,176,32170,75.214%,182.7840909,137.4786325,234,102,10587,43.590%,103.7941176,45.24358974,1311,778,162036,59.344%,208.2724936,123.597254,1311,520,58905,39.664%,113.2788462,44.93135011
4763,AC Hotels by Marriott Washington DC Convention Center,2022-06-03,2021-06-04,234,213,38010,91.026%,178.4507042,162.4358974,234,135,14962,57.692%,110.8296296,63.94017094,1311,1041,207459,79.405%,199.2881844,158.2448513,1311,697,82161,53.166%,117.8780488,62.67048055
4763,AC Hotels by Marriott Washington DC Convention Center,2022-06-04,2021-06-05,234,217,54636,92.735%,251.7788018,233.4871795,234,163,18884,69.658%,115.8527607,80.7008547,1311,1127,227023,85.965%,201.4401065,173.1678108,1311,778,94775,59.344%,121.8187661,72.2921434
4763,AC Hotels by Marriott Washington DC Convention Center,2022-06-05,2021-06-06,234,168,32652,71.795%,194.3571429,139.5384615,234,107,11231,45.726%,104.9626168,47.9957265,1311,909,197965,69.336%,217.7832783,151.0030511,1311,520,59501,39.664%,114.425,45.38596491
4763,AC Hotels by Marriott Washington DC Convention Center,2022-06-06,2021-06-07,234,202,50469,86.325%,249.8465347,215.6794872,234,89,9848,38.034%,110.6516854,42.08547009,1311,1000,245014,76.278%,245.014,186.890923,1311,542,65430,41.342%,120.7195572,49.90846682
4763,AC Hotels by Marriott Washington DC Convention Center,2022-06-07,2021-06-08,234,219,58846,93.590%,268.7031963,251.4786325,234,113,12384,48.291%,109.5929204,52.92307692,1311,1085,269491,82.761%,248.3788018,205.5614035,1311,566,66369,43.173%,117.2597173,50.62471396
4763,AC Hotels by Marriott Washington DC Convention Center,2022-06-08,2021-06-09,234,232,62478,99.145%,269.3017241,267,234,115,13251,49.145%,115.226087,56.62820513,1311,1146,295812,87.414%,258.1256545,225.6384439,1311,578,65646,44.088%,113.5743945,50.07322654
4763,AC Hotels by Marriott Washington DC Convention Center,2022-06-09,2021-06-10,234,223,63099,95.299%,282.955157,269.6538462,234,139,14720,59.402%,105.8992806,62.90598291,1311,1118,301368,85.278%,269.5599284,229.8764302,1311,620,69848,47.292%,112.6580645,53.27841342
4763,AC Hotels by Marriott Washington DC Convention Center,2022-06-10,2021-06-11,234,181,41020,77.350%,226.6298343,175.2991453,234,181,20068,77.350%,110.8729282,85.76068376,1311,1081,276840,82.456%,256.0962072,211.1670481,1311,927,114527,70.709%,123.5458468,87.35850496
4763,AC Hotels by Marriott Washington DC Convention Center,2022-06-11,2021-06-12,234,175,41138,74.786%,235.0742857,175.8034188,234,204,23009,87.179%,112.7892157,98.32905983,1311,1094,281678,83.448%,257.4753199,214.8573608,1311,1009,129719,76.964%,128.5619425,98.94660564
4763,AC Hotels by Marriott Washington DC Convention Center,2022-06-12,2021-06-13,234,162,34770,69.231%,214.6296296,148.5897436,234,133,13510,56.838%,101.5789474,57.73504274,1311,843,219144,64.302%,259.9572954,167.1578947,1311,601,68612,45.843%,114.1630616,52.33562166
4763,AC Hotels by Marriott Washington DC Convention Center,2022-06-13,2021-06-14,234,221,50816,94.444%,229.9366516,217.1623932,234,126,12469,53.846%,98.96031746,53.28632479,1311,949,220836,72.387%,232.7038988,168.4485126,1311,530,59363,40.427%,112.0056604,45.28070175
4763,AC Hotels by Marriott Washington DC Convention Center,2022-06-14,2021-06-15,234,229,54045,97.863%,236.0043668,230.9615385,234,116,12116,49.573%,104.4482759,51.77777778,1311,1133,269504,86.423%,237.8676081,205.5713196,1311,523,61061,39.893%,116.751434,46.57589626
4763,AC Hotels by Marriott Washington DC Convention Center,2022-06-15,2021-06-16,234,177,38778,75.641%,219.0847458,165.7179487,234,114,12151,48.718%,106.5877193,51.92735043,1311,1148,276097,87.567%,240.5026132,210.6003051,1311,541,64309,41.266%,118.87061,49.05339436
4763,AC Hotels by Marriott Washington DC Convention Center,2022-06-16,2021-06-17,234,193,35706,82.479%,185.0051813,152.5897436,234,142,14657,60.684%,103.2183099,62.63675214,1311,1142,260064,87.109%,227.7267951,198.3707094,1311,639,77114,48.741%,120.6791862,58.82074752
4763,AC Hotels by Marriott Washington DC Convention Center,2022-06-17,2021-06-18,234,220,50910,94.017%,231.4090909,217.5641026,234,175,19905,74.786%,113.7428571,85.06410256,1311,1140,254251,86.957%,223.027193,193.9366895,1311,871,110963,66.438%,127.3972445,84.63996949
4763,AC Hotels by Marriott Washington DC Convention Center,2022-06-18,2021-06-19,234,231,55419,98.718%,239.9090909,236.8333333,234,197,23576,84.188%,119.6751269,100.7521368,1311,1110,248392,84.668%,223.7765766,189.467582,1311,967,125069,73.760%,129.3371251,95.39969489
4763,AC Hotels by Marriott Washington DC Convention Center,2022-06-19,2021-06-20,234,213,49477,91.026%,232.286385,211.4401709,234,122,13058,52.137%,107.0327869,55.8034188,1311,962,219864,73.379%,228.5488565,167.7070938,1311,572,66819,43.631%,116.8164336,50.96796339
4763,AC Hotels by Marriott Washington DC Convention Center,2022-06-20,2021-06-21,234,191,46645,81.624%,244.2146597,199.3376068,234,127,14872,54.274%,117.1023622,63.55555556,1311,980,304588,74.752%,310.8040816,232.3325706,1311,581,70068,44.317%,120.5989673,53.44622426
4763,AC Hotels by Marriott Washington DC Convention Center,2022-06-21,2021-06-22,234,228,64883,97.436%,284.5745614,277.2777778,234,132,15699,56.410%,118.9318182,67.08974359,1311,1151,316640,87.796%,275.0999131,241.525553,1311,631,78360,48.131%,124.1838352,59.77116705
4763,AC Hotels by Marriott Washington DC Convention Center,2022-06-22,2021-06-23,234,221,60915,94.444%,275.6334842,260.3205128,234,134,17493,57.265%,130.5447761,74.75641026,1311,1228,323101,93.669%,263.1115635,246.453852,1311,614,74226,46.834%,120.8892508,56.61784897
4763,AC Hotels by Marriott Washington DC Convention Center,2022-06-23,2021-06-24,234,226,62213,96.581%,275.2787611,265.8675214,234,156,18068,66.667%,115.8205128,77.21367521,1311,1151,292548,87.796%,254.1685491,223.1487414,1311,618,76890,47.140%,124.4174757,58.64988558
4763,AC Hotels by Marriott Washington DC Convention Center,2022-06-24,2021-06-25,234,231,66588,98.718%,288.2597403,284.5641026,234,145,16816,61.966%,115.9724138,71.86324786,1311,1161,321473,88.558%,276.8931955,245.2120519,1311,816,102069,62.243%,125.0845588,77.85583524
4763,AC Hotels by Marriott Washington DC Convention Center,2022-06-25,2021-06-26,234,215,60623,91.880%,281.9674419,259.0726496,234,177,20945,75.641%,118.3333333,89.50854701,1311,1139,295668,86.880%,259.5856014,225.5286041,1311,907,118328,69.184%,130.46086,90.25781846
4763,AC Hotels by Marriott Washington DC Convention Center,2022-06-26,2021-06-27,234,215,53562,91.880%,249.1255814,228.8974359,234,136,14065,58.120%,103.4191176,60.10683761,1311,1034,256234,78.871%,247.8085106,195.4492754,1311,519,70918,39.588%,136.6435453,54.09458429
4763,AC Hotels by Marriott Washington DC Convention Center,2022-06-27,2021-06-28,234,226,53582,96.581%,237.0884956,228.982906,234,123,13101,52.564%,106.5121951,55.98717949,1311,1012,230506,77.193%,227.7727273,175.8245614,1311,510,66448,38.902%,130.2901961,50.6849733
4763,AC Hotels by Marriott Washington DC Convention Center,2022-06-28,2021-06-29,234,167,30291,71.368%,181.3832335,129.4487179,234,104,12050,44.444%,115.8653846,51.4957265,1311,1134,222270,86.499%,196.005291,169.5423341,1311,539,71691,41.114%,133.0074212,54.68421053
4763,AC Hotels by Marriott Washington DC Convention Center,2022-06-29,2021-06-30,234,144,23722,61.538%,164.7361111,101.3760684,234,105,11944,44.872%,113.752381,51.04273504,1311,1131,201431,86.270%,178.0999116,153.6468345,1311,542,69696,41.342%,128.5904059,53.1624714
4763,AC Hotels by Marriott Washington DC Convention Center,2022-06-30,2021-07-01,234,150,21168,64.103%,141.12,90.46153846,234,121,14642,51.709%,121.0082645,62.57264957,1311,1035,177645,78.947%,171.6376812,135.5034325,1311,635,80036,48.436%,126.0409449,61.04958047
4763,AC Hotels by Marriott Washington DC Convention Center,2022-07-01,2021-07-02,234,190,30498,81.197%,160.5157895,130.3333333,234,165,21829,70.513%,132.2969697,93.28632479,1311,1078,189723,82.227%,175.9953618,144.7162471,1311,856,122017,65.294%,142.5432243,93.07170099
4763,AC Hotels by Marriott Washington DC Convention Center,2022-07-02,2021-07-03,234,229,51637,97.863%,225.489083,220.6709402,234,192,27072,82.051%,141,115.6923077,1311,1084,202469,82.685%,186.7795203,154.4385965,1311,1044,153121,79.634%,146.6676245,116.7971014
4763,AC Hotels by Marriott Washington DC Convention Center,2022-07-03,2021-07-04,234,210,39628,89.744%,188.7047619,169.3504274,234,168,23216,71.795%,138.1904762,99.21367521,1311,1076,187212,82.075%,173.9888476,142.8009153,1311,1065,150810,81.236%,141.6056338,115.0343249
4763,AC Hotels by Marriott Washington DC Convention Center,2022-07-04,2021-07-05,234,124,16905,52.991%,136.3306452,72.24358974,234,95,11349,40.598%,119.4631579,48.5,1311,945,155269,72.082%,164.3058201,118.4355454,1311,586,67942,44.699%,115.9419795,51.8245614
4763,AC Hotels by Marriott Washington DC Convention Center,2022-07-05,2021-07-06,234,78,10849,33.333%,139.0897436,46.36324786,234,101,12323,43.162%,122.009901,52.66239316,1311,751,120095,57.285%,159.9134487,91.60564455,1311,605,72827,46.148%,120.3752066,55.55072464
4763,AC Hotels by Marriott Washington DC Convention Center,2022-07-06,2021-07-07,234,95,13294,40.598%,139.9368421,56.81196581,234,111,13367,47.436%,120.4234234,57.12393162,1311,808,137934,61.632%,170.710396,105.2128146,1311,554,76928,42.258%,138.8592058,58.67887109
4763,AC Hotels by Marriott Washington DC Convention Center,2022-07-07,2021-07-08,234,86,11506,36.752%,133.7906977,49.17094017,234,104,11711,44.444%,112.6057692,50.04700855,1311,851,133845,64.912%,157.279671,102.0938215,1311,590,75094,45.004%,127.2779661,57.27993898
4763,AC Hotels by Marriott Washington DC Convention Center,2022-07-08,2021-07-09,234,120,17119,51.282%,142.6583333,73.15811966,234,125,13817,53.419%,110.536,59.04700855,1311,929,152694,70.862%,164.3638321,116.4713959,1311,804,101438,61.327%,126.1666667,77.37452326
4763,AC Hotels by Marriott Washington DC Convention Center,2022-07-09,2021-07-10,234,169,31310,72.222%,185.2662722,133.8034188,234,132,15516,56.410%,117.5454545,66.30769231,1311,1004,188695,76.583%,187.9432271,143.9321129,1311,918,119894,70.023%,130.6034858,91.45232647
4763,AC Hotels by Marriott Washington DC Convention Center,2022-07-10,2021-07-11,234,185,38249,79.060%,206.7513514,163.457265,234,83,9179,35.470%,110.5903614,39.22649573,1311,1029,216311,78.490%,210.2147716,164.9969489,1311,544,67438,41.495%,123.9669118,51.44012204
4763,AC Hotels by Marriott Washington DC Convention Center,2022-07-11,2021-07-12,234,224,55046,95.726%,245.7410714,235.2393162,234,91,11110,38.889%,122.0879121,47.47863248,1311,1126,237996,85.889%,211.3641208,181.5377574,1311,579,73651,44.165%,127.2037997,56.17925248
4763,AC Hotels by Marriott Washington DC Convention Center,2022-07-12,2021-07-13,234,233,59283,99.573%,254.4334764,253.3461538,234,103,13165,44.017%,127.815534,56.26068376,1311,1184,270511,90.313%,228.4721284,206.3394355,1311,635,84502,48.436%,133.0740157,64.45614035
4763,AC Hotels by Marriott Washington DC Convention Center,2022-07-13,2021-07-14,234,229,57844,97.863%,252.5938865,247.1965812,234,106,14178,45.299%,133.754717,60.58974359,1311,1197,272860,91.304%,227.9532164,208.1311976,1311,691,92196,52.708%,133.4240232,70.32494279
4763,AC Hotels by Marriott Washington DC Convention Center,2022-07-14,2021-07-15,234,189,35324,80.769%,186.8994709,150.957265,234,113,14170,48.291%,125.3982301,60.55555556,1311,1078,192073,82.227%,178.1753247,146.5087719,1311,723,96492,55.149%,133.4605809,73.60183066
4763,AC Hotels by Marriott Washington DC Convention Center,2022-07-15,2021-07-16,234,154,23765,65.812%,154.3181818,101.5598291,234,181,22064,77.350%,121.9005525,94.29059829,1311,1101,220851,83.982%,200.5912807,168.4599542,1311,959,123252,73.150%,128.5213764,94.01372998
4763,AC Hotels by Marriott Washington DC Convention Center,2022-07-16,2021-07-17,234,179,27043,76.496%,151.0782123,115.5683761,234,220,26353,94.017%,119.7863636,112.6196581,1311,1158,194687,88.330%,168.1234888,148.5026697,1311,1077,143387,82.151%,133.1355617,109.3722349
4763,AC Hotels by Marriott Washington DC Convention Center,2022-07-17,2021-07-18,234,121,18173,51.709%,150.1900826,77.66239316,234,152,19266,64.957%,126.75,82.33333333,1311,957,151731,72.998%,158.5485893,115.7368421,1311,653,79610,49.809%,121.914242,60.72463768
4763,AC Hotels by Marriott Washington DC Convention Center,2022-07-18,2021-07-19,234,163,30041,69.658%,184.3006135,128.3803419,234,153,19518,65.385%,127.5686275,83.41025641,1311,1016,215477,77.498%,212.0836614,164.3607933,1311,631,82870,48.131%,131.3312203,63.21128909
4763,AC Hotels by Marriott Washington DC Convention Center,2022-07-19,2021-07-20,234,231,53125,98.718%,229.978355,227.0299145,234,167,21563,71.368%,129.1197605,92.14957265,1311,1143,221355,87.185%,193.6614173,168.8443936,1311,642,86958,48.970%,135.4485981,66.32951945
4763,AC Hotels by Marriott Washington DC Convention Center,2022-07-20,2021-07-21,234,201,40574,85.897%,201.8606965,173.3931624,234,160,19967,68.376%,124.79375,85.32905983,1311,1105,207707,84.287%,187.9701357,158.4340198,1311,704,97526,53.699%,138.53125,74.39054157
4763,AC Hotels by Marriott Washington DC Convention Center,2022-07-21,2021-07-22,234,168,27154,71.795%,161.6309524,116.042735,234,169,20189,72.222%,119.4615385,86.27777778,1311,1089,187998,83.066%,172.6336088,143.4004577,1311,677,92938,51.640%,137.2791728,70.89092296
4763,AC Hotels by Marriott Washington DC Convention Center,2022-07-22,2021-07-23,234,137,20316,58.547%,148.2919708,86.82051282,234,176,22065,75.214%,125.3693182,94.29487179,1311,1099,194477,83.829%,176.9581438,148.3424867,1311,854,116021,65.141%,135.8559719,88.49809306
4763,AC Hotels by Marriott Washington DC Convention Center,2022-07-23,2021-07-24,234,209,38246,89.316%,182.9952153,163.4444444,234,215,26563,91.880%,123.5488372,113.517094,1311,1182,208566,90.160%,176.4517766,159.0892449,1311,965,129619,73.608%,134.3202073,98.87032799
4763,AC Hotels by Marriott Washington DC Convention Center,2022-07-24,2021-07-25,234,129,20747,55.128%,160.8294574,88.66239316,234,131,15822,55.983%,120.778626,67.61538462,1311,853,146740,65.065%,172.028136,111.9298246,1311,666,91626,50.801%,137.5765766,69.89016018
4763,AC Hotels by Marriott Washington DC Convention Center,2022-07-25,2021-07-26,234,164,29851,70.085%,182.0182927,127.5683761,234,115,12919,49.145%,112.3391304,55.20940171,1311,987,177248,75.286%,179.5825735,135.2006102,1311,582,81598,44.394%,140.2027491,62.24103738
4763,AC Hotels by Marriott Washington DC Convention Center,2022-07-26,2021-07-27,234,229,49136,97.863%,214.5676856,209.982906,234,113,14026,48.291%,124.1238938,59.94017094,1311,1060,187957,80.854%,177.3179245,143.3691838,1311,605,90509,46.148%,149.6016529,69.03813883
4763,AC Hotels by Marriott Washington DC Convention Center,2022-07-27,2021-07-28,234,220,47620,94.017%,216.4545455,203.5042735,234,110,12595,47.009%,114.5,53.82478632,1311,996,181362,75.973%,182.0903614,138.3386728,1311,700,103860,53.394%,148.3714286,79.22196796
4763,AC Hotels by Marriott Washington DC Convention Center,2022-07-28,2021-07-29,234,202,46712,86.325%,231.2475248,199.6239316,234,135,16957,57.692%,125.6074074,72.46581197,1311,1102,222182,84.058%,201.6170599,169.4752098,1311,680,89989,51.869%,132.3367647,68.64149504
4763,AC Hotels by Marriott Washington DC Convention Center,2022-07-29,2021-07-30,234,226,66152,96.581%,292.7079646,282.7008547,234,210,26075,89.744%,124.1666667,111.4316239,1311,1212,298504,92.449%,246.290429,227.6918383,1311,839,116927,63.997%,139.3647199,89.18916857
4763,AC Hotels by Marriott Washington DC Convention Center,2022-07-30,2021-07-31,234,226,64481,96.581%,285.3141593,275.5598291,234,222,28518,94.872%,128.4594595,121.8717949,1311,1224,282237,93.364%,230.5857843,215.2837529,1311,972,137564,74.142%,141.526749,104.9305873
4763,AC Hotels by Marriott Washington DC Convention Center,2022-07-31,2021-08-01,234,81,12797,34.615%,157.9876543,54.68803419,234,140,15944,59.829%,113.8857143,68.13675214,1311,650,113466,49.580%,174.5630769,86.54919908,1311,658,83936,50.191%,127.56231,64.02440885
4763,AC Hotels by Marriott Washington DC Convention Center,2022-08-01,2021-08-02,234,109,17042,46.581%,156.3486239,72.82905983,234,115,14703,49.145%,127.8521739,62.83333333,1311,743,118180,56.674%,159.0578735,90.14492754,1311,615,78793,46.911%,128.1186992,60.10144928
4763,AC Hotels by Marriott Washington DC Convention Center,2022-08-02,2021-08-03,234,170,26445,72.650%,155.5588235,113.0128205,234,117,15916,50.000%,136.034188,68.01709402,1311,1102,217703,84.058%,197.5526316,166.0587338,1311,602,77119,45.919%,128.1046512,58.8245614
4763,AC Hotels by Marriott Washington DC Convention Center,2022-08-03,2021-08-04,234,192,29696,82.051%,154.6666667,126.9059829,234,121,16033,51.709%,132.5041322,68.51709402,1311,1146,194931,87.414%,170.0968586,148.6887872,1311,548,73658,41.800%,134.4124088,56.18459191
4763,AC Hotels by Marriott Washington DC Convention Center,2022-08-04,2021-08-05,234,170,25711,72.650%,151.2411765,109.8760684,234,181,25494,77.350%,140.8508287,108.9487179,1311,1095,178947,83.524%,163.4219178,136.4965675,1311,746,116196,56.903%,155.7587131,88.63157895
4763,AC Hotels by Marriott Washington DC Convention Center,2022-08-05,2021-08-06,234,177,26841,75.641%,151.6440678,114.7051282,234,198,30562,84.615%,154.3535354,130.6068376,1311,1151,184051,87.796%,159.9052997,140.3897788,1311,931,165879,71.014%,178.1729323,126.5286041
4763,AC Hotels by Marriott Washington DC Convention Center,2022-08-06,2021-08-07,234,178,27156,76.068%,152.5617978,116.0512821,234,214,34048,91.453%,159.1028037,145.5042735,1311,1169,188752,89.169%,161.4644996,143.9755912,1311,982,174856,74.905%,178.0610998,133.3760488
4763,AC Hotels by Marriott Washington DC Convention Center,2022-08-07,2021-08-08,234,191,35185,81.624%,184.2146597,150.3632479,234,124,16319,52.991%,131.6048387,69.73931624,1311,955,163180,72.845%,170.8691099,124.4698703,1311,541,78299,41.266%,144.7301294,59.72463768
4763,AC Hotels by Marriott Washington DC Convention Center,2022-08-08,2021-08-09,234,225,50428,96.154%,224.1244444,215.5042735,234,120,13981,51.282%,116.5083333,59.74786325,1311,1104,199456,84.211%,180.6666667,152.1403509,1311,576,81516,43.936%,141.5208333,62.1784897
4763,AC Hotels by Marriott Washington DC Convention Center,2022-08-09,2021-08-10,234,206,45252,88.034%,219.6699029,193.3846154,234,119,14287,50.855%,120.0588235,61.05555556,1311,1070,191561,81.617%,179.028972,146.1182304,1311,674,89465,51.411%,132.7373887,68.24180015
4763,AC Hotels by Marriott Washington DC Convention Center,2022-08-10,2021-08-11,234,209,73480,89.316%,351.5789474,314.017094,234,135,16685,57.692%,123.5925926,71.3034188,1311,968,173327,73.837%,179.0568182,132.2097635,1311,689,92097,52.555%,133.6676343,70.24942792
4763,AC Hotels by Marriott Washington DC Convention Center,2022-08-11,2021-08-12,234,150,24005,64.103%,160.0333333,102.5854701,234,164,20195,70.085%,123.1402439,86.3034188,1311,850,132790,64.836%,156.2235294,101.2890923,1311,743,98997,56.674%,133.2395693,75.51258581
4763,AC Hotels by Marriott Washington DC Convention Center,2022-08-12,2021-08-13,234,157,22053,67.094%,140.4649682,94.24358974,234,206,23999,88.034%,116.5,102.5598291,1311,1001,156947,76.354%,156.7902098,119.7154844,1311,900,125770,68.650%,139.7444444,95.93440122
4763,AC Hotels by Marriott Washington DC Convention Center,2022-08-13,2021-08-14,234,224,39577,95.726%,176.6830357,169.1324786,234,208,25656,88.889%,123.3461538,109.6410256,1311,1168,196669,89.092%,168.3809932,150.0144928,1311,978,139454,74.600%,142.591002,106.3722349
4763,AC Hotels by Marriott Washington DC Convention Center,2022-08-14,2021-08-15,234,170,26672,72.650%,156.8941176,113.982906,234,138,15692,58.974%,113.7101449,67.05982906,1311,979,175072,74.676%,178.8273749,133.5408085,1311,634,80424,48.360%,126.851735,61.34553776
4763,AC Hotels by Marriott Washington DC Convention Center,2022-08-15,2021-08-16,234,189,35679,80.769%,188.7777778,152.474359,234,121,14657,51.709%,121.1322314,62.63675214,1311,1030,203049,78.566%,197.1349515,154.8810069,1311,496,67355,37.834%,135.796371,51.37681159
4763,AC Hotels by Marriott Washington DC Convention Center,2022-08-16,2021-08-17,234,230,55044,98.291%,239.3217391,235.2307692,234,110,13315,47.009%,121.0454545,56.9017094,1311,1066,228349,81.312%,214.2110694,174.1792525,1311,501,65876,38.215%,131.489022,50.24866514
4763,AC Hotels by Marriott Washington DC Convention Center,2022-08-17,2021-08-18,234,229,54310,97.863%,237.1615721,232.0940171,234,119,14504,50.855%,121.8823529,61.98290598,1311,1001,201342,76.354%,201.1408591,153.5789474,1311,535,69815,40.809%,130.4953271,53.2532418
4763,AC Hotels by Marriott Washington DC Convention Center,2022-08-18,2021-08-19,234,223,42434,95.299%,190.2869955,181.3418803,234,167,21172,71.368%,126.7784431,90.47863248,1311,1073,171995,81.846%,160.2935694,131.1937452,1311,675,90909,51.487%,134.68,69.34324943
4763,AC Hotels by Marriott Washington DC Convention Center,2022-08-19,2021-08-20,234,157,22053,67.094%,140.4649682,94.24358974,234,214,28911,91.453%,135.0981308,123.5512821,1311,1180,195491,90.008%,165.670339,149.115942,1311,969,139073,73.913%,143.5221878,106.0816171
4763,AC Hotels by Marriott Washington DC Convention Center,2022-08-20,2021-08-21,234,224,39577,95.726%,176.6830357,169.1324786,234,227,29110,97.009%,128.2378855,124.4017094,1311,1156,180535,88.177%,156.1721453,137.7078566,1311,1046,153862,79.786%,147.0956023,117.3623188
4763,AC Hotels by Marriott Washington DC Convention Center,2022-08-21,2021-08-22,234,156,23517,66.667%,150.75,100.5,234,126,14447,53.846%,114.6587302,61.73931624,1311,774,112806,59.039%,145.744186,86.04576659,1311,542,69760,41.342%,128.7084871,53.21128909
4763,AC Hotels by Marriott Washington DC Convention Center,2022-08-22,2021-08-23,234,146,24912,62.393%,170.630137,106.4615385,234,117,14181,50.000%,121.2051282,60.6025641,1311,871,127963,66.438%,146.9150402,97.6071701,1311,380,47174,28.986%,124.1421053,35.98321892
4763,AC Hotels by Marriott Washington DC Convention Center,2022-08-23,2021-08-24,234,193,37096,82.479%,192.2072539,158.5299145,234,113,14050,48.291%,124.3362832,60.04273504,1311,1098,186954,83.753%,170.2677596,142.604119,1311,431,55979,32.876%,129.8816705,42.69946606
4763,AC Hotels by Marriott Washington DC Convention Center,2022-08-24,2021-08-25,234,182,35331,77.778%,194.1263736,150.9871795,234,115,13534,49.145%,117.6869565,57.83760684,1311,1034,176249,78.871%,170.4535783,134.4385965,1311,507,65883,38.673%,129.9467456,50.25400458
4763,AC Hotels by Marriott Washington DC Convention Center,2022-08-25,2021-08-26,234,181,29715,77.350%,164.1712707,126.9871795,234,145,15273,61.966%,105.3310345,65.26923077,1311,1008,161124,76.888%,159.8452381,122.9016018,1311,651,84568,49.657%,129.9047619,64.5064836
4763,AC Hotels by Marriott Washington DC Convention Center,2022-08-26,2021-08-27,234,166,25108,70.940%,151.253012,107.2991453,234,172,20323,73.504%,118.1569767,86.85042735,1311,1008,150071,76.888%,148.8799603,114.4706331,1311,963,130370,73.455%,135.3790239,99.44317315
4763,AC Hotels by Marriott Washington DC Convention Center,2022-08-27,2021-08-28,234,192,29775,82.051%,155.078125,127.2435897,234,199,25297,85.043%,127.120603,108.1068376,1311,1129,172568,86.117%,152.85031,131.6308162,1311,1108,153723,84.516%,138.7391697,117.2562929
4763,AC Hotels by Marriott Washington DC Convention Center,2022-08-28,2021-08-29,234,107,15642,45.726%,146.1869159,66.84615385,234,110,12575,47.009%,114.3181818,53.73931624,1311,972,143606,74.142%,147.7427984,109.539283,1311,489,65146,37.300%,133.2229039,49.69183829
4763,AC Hotels by Marriott Washington DC Convention Center,2022-08-29,2021-08-30,234,112,18443,47.863%,164.6696429,78.81623932,234,91,10676,38.889%,117.3186813,45.62393162,1311,853,127310,65.065%,149.2497069,97.10907704,1311,441,64710,33.638%,146.7346939,49.35926773
